caseID,objectID,object_type,object_name,delivery_time,output_time,condition,content
1,1_BOSP_1,component,car_hd_BOSP,2025-01-01T06:00:00,2025-01-01T07:27:48,1.0,car_hd_BOSP
1,1_BOSP_2,component,car_hd_BOSP,2025-01-01T06:00:00,2025-01-01T07:35:03,1.0,car_hd_BOSP
1,1_BAT,component,car_hd_BAT,2025-01-01T06:00:00,2025-01-01T07:43:03,1.0,car_hd_BAT
2,2_BOSP_1,component,car_hd_BOSP,2025-01-01T06:01:00,2025-01-01T07:57:08,1.0,car_hd_BOSP
2,2_BOSP_2,component,car_hd_BOSP,2025-01-01T06:01:00,2025-01-01T08:06:43,1.0,car_hd_BOSP
1,1_RT_1,component,car_hd_RT,2025-01-01T06:00:00,2025-01-01T08:11:23,1.0,car_hd_RT
2,2_BAT,component,car_hd_BAT,2025-01-01T06:01:00,2025-01-01T08:16:03,1.0,car_hd_BAT
1,1_RT_2,component,car_hd_RT,2025-01-01T06:00:00,2025-01-01T08:27:41,1.0,car_hd_RT
1,1_FT_1,component,car_hd_FT,2025-01-01T06:00:00,2025-01-01T08:31:01,1.0,car_hd_FT
3,3_BOSP_1,component,car_hd_BOSP,2025-01-01T06:02:00,2025-01-01T08:34:21,1.0,car_hd_BOSP
1,1_FT_2,component,car_hd_FT,2025-01-01T06:00:00,2025-01-01T08:39:01,1.0,car_hd_FT
3,3_BOSP_2,component,car_hd_BOSP,2025-01-01T06:02:00,2025-01-01T08:47:15,1.0,car_hd_BOSP
3,3_BAT,component,car_hd_BAT,2025-01-01T06:02:00,2025-01-01T08:50:35,1.0,car_hd_BAT
2,2_RT_1,component,car_hd_RT,2025-01-01T06:01:00,2025-01-01T09:02:13,1.0,car_hd_RT
2,2_RT_2,component,car_hd_RT,2025-01-01T06:01:00,2025-01-01T09:05:33,1.0,car_hd_RT
4,4_BOSP_1,component,car_hd_BOSP,2025-01-01T06:03:00,2025-01-01T09:08:53,1.0,car_hd_BOSP
4,4_BOSP_2,component,car_hd_BOSP,2025-01-01T06:03:00,2025-01-01T09:12:13,1.0,car_hd_BOSP
2,2_FT_1,component,car_hd_FT,2025-01-01T06:01:00,2025-01-01T09:15:33,1.0,car_hd_FT
2,2_FT_2,component,car_hd_FT,2025-01-01T06:01:00,2025-01-01T09:18:53,1.0,car_hd_FT
4,4_BAT,component,car_hd_BAT,2025-01-01T06:03:00,2025-01-01T09:42:13,1.0,car_hd_BAT
5,5_BOSP_1,component,car_hd_BOSP,2025-01-01T06:04:00,2025-01-01T09:45:33,1.0,car_hd_BOSP
5,5_BOSP_2,component,car_hd_BOSP,2025-01-01T06:04:00,2025-01-01T09:48:53,1.0,car_hd_BOSP
5,5_BAT,component,car_hd_BAT,2025-01-01T06:04:00,2025-01-01T09:52:13,1.0,car_hd_BAT
3,3_RT_1,component,car_hd_RT,2025-01-01T06:02:00,2025-01-01T09:55:33,1.0,car_hd_RT
3,3_RT_2,component,car_hd_RT,2025-01-01T06:02:00,2025-01-01T09:58:53,1.0,car_hd_RT
3,3_FT_1,component,car_hd_FT,2025-01-01T06:02:00,2025-01-01T10:10:11,1.0,car_hd_FT
6,6_BOSP_1,component,car_hd_BOSP,2025-01-01T06:05:00,2025-01-01T10:13:31,1.0,car_hd_BOSP
6,6_BOSP_2,component,car_hd_BOSP,2025-01-01T06:05:00,2025-01-01T10:26:19,1.0,car_hd_BOSP
6,6_BAT,component,car_hd_BAT,2025-01-01T06:05:00,2025-01-01T10:29:39,1.0,car_hd_BAT
7,7_BOSP_1,component,car_hd_BOSP,2025-01-01T06:06:00,2025-01-01T10:42:07,1.0,car_hd_BOSP
3,3_FT_2,component,car_hd_FT,2025-01-01T06:02:00,2025-01-01T10:45:27,1.0,car_hd_FT
7,7_BOSP_2,component,car_hd_BOSP,2025-01-01T06:06:00,2025-01-01T10:48:47,1.0,car_hd_BOSP
7,7_BAT,component,car_hd_BAT,2025-01-01T06:06:00,2025-01-01T11:05:09,1.0,car_hd_BAT
4,4_RT_1,component,car_hd_RT,2025-01-01T06:03:00,2025-01-01T11:08:29,1.0,car_hd_RT
8,8_BOSP_1,component,car_hd_BOSP,2025-01-01T06:07:00,2025-01-01T11:20:57,1.0,car_hd_BOSP
8,8_BOSP_2,component,car_hd_BOSP,2025-01-01T06:07:00,2025-01-01T11:24:17,1.0,car_hd_BOSP
8,8_BAT,component,car_hd_BAT,2025-01-01T06:07:00,2025-01-01T11:36:59,1.0,car_hd_BAT
4,4_RT_2,component,car_hd_RT,2025-01-01T06:03:00,2025-01-01T11:50:13,1.0,car_hd_RT
4,4_FT_1,component,car_hd_FT,2025-01-01T06:03:00,2025-01-01T11:53:33,1.0,car_hd_FT
4,4_FT_2,component,car_hd_FT,2025-01-01T06:03:00,2025-01-01T11:56:53,1.0,car_hd_FT
5,5_RT_1,component,car_hd_RT,2025-01-01T06:04:00,2025-01-01T12:00:13,1.0,car_hd_RT
5,5_RT_2,component,car_hd_RT,2025-01-01T06:04:00,2025-01-01T12:08:41,1.0,car_hd_RT
5,5_FT_1,component,car_hd_FT,2025-01-01T06:04:00,2025-01-01T12:12:01,1.0,car_hd_FT
5,5_FT_2,component,car_hd_FT,2025-01-01T06:04:00,2025-01-01T12:24:15,1.0,car_hd_FT
6,6_RT_1,component,car_hd_RT,2025-01-01T06:05:00,2025-01-01T12:27:35,1.0,car_hd_RT
6,6_RT_2,component,car_hd_RT,2025-01-01T06:05:00,2025-01-01T12:30:55,1.0,car_hd_RT
6,6_FT_1,component,car_hd_FT,2025-01-01T06:05:00,2025-01-01T12:34:15,1.0,car_hd_FT
6,6_FT_2,component,car_hd_FT,2025-01-01T06:05:00,2025-01-01T12:37:35,1.0,car_hd_FT
7,7_RT_1,component,car_hd_RT,2025-01-01T06:06:00,2025-01-01T12:40:55,1.0,car_hd_RT
7,7_RT_2,component,car_hd_RT,2025-01-01T06:06:00,2025-01-01T12:44:15,1.0,car_hd_RT
7,7_FT_1,component,car_hd_FT,2025-01-01T06:06:00,2025-01-01T12:47:35,1.0,car_hd_FT
7,7_FT_2,component,car_hd_FT,2025-01-01T06:06:00,2025-01-01T12:58:39,1.0,car_hd_FT
8,8_RT_1,component,car_hd_RT,2025-01-01T06:07:00,2025-01-01T13:01:59,1.0,car_hd_RT
8,8_RT_2,component,car_hd_RT,2025-01-01T06:07:00,2025-01-01T13:05:19,1.0,car_hd_RT
