exp_id,system,product_mix,automation_level,caseID,product_id,product_type,station_id,component_name,step_name,quality,start_time,end_time,process_duration
exp028,system_05,hd,a06,1,prod_001_car_hd,car_hd,ws-01_S1toS8,comp_001_BOSP_1/2,BOSP,1.0,2025-01-01 07:12:04,2025-01-01 07:20:53,8.8
exp028,system_05,hd,a06,2,prod_002_car_hd,car_hd,ws-02_S1toS8,comp_002_BOSP_1/2,BOSP,1.0,2025-01-01 07:16:56,2025-01-01 07:25:45,8.8
exp028,system_05,hd,a06,3,prod_003_car_hd,car_hd,ws-03_S1toS8,comp_003_BOSP_1/2,BOSP,1.0,2025-01-01 07:21:48,2025-01-01 07:30:37,8.8
exp028,system_05,hd,a06,1,prod_001_car_hd,car_hd,ws-01_S1toS8,comp_001_BOSP_2/2,BOSP,1.0,2025-01-01 07:21:53,2025-01-01 07:30:43,8.8
exp028,system_05,hd,a06,4,prod_004_car_hd,car_hd,ws-04_S1toS8,comp_004_BOSP_1/2,BOSP,1.0,2025-01-01 07:26:40,2025-01-01 07:35:29,8.8
exp028,system_05,hd,a06,2,prod_002_car_hd,car_hd,ws-02_S1toS8,comp_002_BOSP_2/2,BOSP,1.0,2025-01-01 07:26:45,2025-01-01 07:35:35,8.8
exp028,system_05,hd,a06,3,prod_003_car_hd,car_hd,ws-03_S1toS8,comp_003_BOSP_2/2,BOSP,1.0,2025-01-01 07:31:37,2025-01-01 07:40:27,8.8
exp028,system_05,hd,a06,1,prod_001_car_hd,car_hd,ws-01_S1toS8,comp_001_BAT,BAT,1.0,2025-01-01 07:31:43,2025-01-01 07:38:43,7.0
exp028,system_05,hd,a06,5,prod_005_car_hd,car_hd,ws-05_S1toS8,comp_005_BOSP_1/2,BOSP,1.0,2025-01-01 07:33:04,2025-01-01 07:41:53,8.8
exp028,system_05,hd,a06,4,prod_004_car_hd,car_hd,ws-04_S1toS8,comp_004_BOSP_2/2,BOSP,1.0,2025-01-01 07:36:29,2025-01-01 07:45:19,8.8
exp028,system_05,hd,a06,2,prod_002_car_hd,car_hd,ws-02_S1toS8,comp_002_BAT,BAT,1.0,2025-01-01 07:36:35,2025-01-01 07:43:35,7.0
exp028,system_05,hd,a06,1,prod_001_car_hd,car_hd,ws-01_S1toS8,comp_001_RT_1/2,RT,1.0,2025-01-01 07:39:43,2025-01-01 07:49:33,9.8
exp028,system_05,hd,a06,3,prod_003_car_hd,car_hd,ws-03_S1toS8,comp_003_BAT,BAT,1.0,2025-01-01 07:41:27,2025-01-01 07:48:27,7.0
exp028,system_05,hd,a06,5,prod_005_car_hd,car_hd,ws-05_S1toS8,comp_005_BOSP_2/2,BOSP,1.0,2025-01-01 07:42:53,2025-01-01 07:51:43,8.8
exp028,system_05,hd,a06,2,prod_002_car_hd,car_hd,ws-02_S1toS8,comp_002_RT_1/2,RT,1.0,2025-01-01 07:44:35,2025-01-01 07:54:25,9.8
exp028,system_05,hd,a06,4,prod_004_car_hd,car_hd,ws-04_S1toS8,comp_004_BAT,BAT,1.0,2025-01-01 07:46:19,2025-01-01 07:53:19,7.0
exp028,system_05,hd,a06,3,prod_003_car_hd,car_hd,ws-03_S1toS8,comp_003_RT_1/2,RT,1.0,2025-01-01 07:49:27,2025-01-01 07:59:17,9.8
exp028,system_05,hd,a06,1,prod_001_car_hd,car_hd,ws-01_S1toS8,comp_001_RT_2/2,RT,1.0,2025-01-01 07:50:33,2025-01-01 08:00:23,9.8
exp028,system_05,hd,a06,5,prod_005_car_hd,car_hd,ws-05_S1toS8,comp_005_BAT,BAT,1.0,2025-01-01 07:52:43,2025-01-01 07:59:43,7.0
exp028,system_05,hd,a06,4,prod_004_car_hd,car_hd,ws-04_S1toS8,comp_004_RT_1/2,RT,1.0,2025-01-01 07:54:19,2025-01-01 08:04:09,9.8
exp028,system_05,hd,a06,2,prod_002_car_hd,car_hd,ws-02_S1toS8,comp_002_RT_2/2,RT,1.0,2025-01-01 07:55:25,2025-01-01 08:05:15,9.8
exp028,system_05,hd,a06,3,prod_003_car_hd,car_hd,ws-03_S1toS8,comp_003_RT_2/2,RT,1.0,2025-01-01 08:00:17,2025-01-01 08:10:07,9.8
exp028,system_05,hd,a06,5,prod_005_car_hd,car_hd,ws-05_S1toS8,comp_005_RT_1/2,RT,1.0,2025-01-01 08:00:43,2025-01-01 08:10:33,9.8
