caseID,objectID,object_type,object_name,delivery_time,output_time,condition,content
1,1_BOSP_1,component,car_rd_BOSP,2025-01-01T06:00:00,2025-01-01T07:27:48,1.0,car_rd_BOSP
1,1_BOSP_2,component,car_rd_BOSP,2025-01-01T06:00:00,2025-01-01T07:35:03,1.0,car_rd_BOSP
1,1_RT_1,component,car_rd_RT,2025-01-01T06:00:00,2025-01-01T07:45:53,1.0,car_rd_RT
1,1_RT_2,component,car_rd_RT,2025-01-01T06:00:00,2025-01-01T07:56:43,1.0,car_rd_RT
2,2_RT_1,component,car_sa_RT,2025-01-01T06:01:00,2025-01-01T08:11:43,1.0,car_sa_RT
2,2_RT_2,component,car_sa_RT,2025-01-01T06:01:00,2025-01-01T08:22:22,1.0,car_sa_RT
2,2_FT_1,component,car_sa_FT,2025-01-01T06:01:00,2025-01-01T08:29:22,1.0,car_sa_FT
1,1_CORE,component,car_rd_CORE,2025-01-01T06:00:00,2025-01-01T08:32:42,1.0,car_rd_CORE
2,2_FT_2,component,car_sa_FT,2025-01-01T06:01:00,2025-01-01T08:36:22,1.0,car_sa_FT
3,3_BOSP_1,component,car_tl_BOSP,2025-01-01T06:02:00,2025-01-01T08:51:12,1.0,car_tl_BOSP
3,3_BOSP_2,component,car_tl_BOSP,2025-01-01T06:02:00,2025-01-01T09:01:02,1.0,car_tl_BOSP
3,3_BAT,component,car_tl_BAT,2025-01-01T06:02:00,2025-01-01T09:08:02,1.0,car_tl_BAT
2,2_SSA_1,component,car_sa_SSA,2025-01-01T06:01:00,2025-01-01T09:15:20,1.0,car_sa_SSA
3,3_RT_1,component,car_tl_RT,2025-01-01T06:02:00,2025-01-01T09:20:00,1.0,car_tl_RT
3,3_RT_2,component,car_tl_RT,2025-01-01T06:02:00,2025-01-01T09:29:42,1.0,car_tl_RT
3,3_FT_1,component,car_tl_FT,2025-01-01T06:02:00,2025-01-01T09:36:42,1.0,car_tl_FT
2,2_SSA_2,component,car_sa_SSA,2025-01-01T06:01:00,2025-01-01T09:41:22,1.0,car_sa_SSA
3,3_FT_2,component,car_tl_FT,2025-01-01T06:02:00,2025-01-01T09:46:02,1.0,car_tl_FT
3,3_CRE,component,car_tl_CRE,2025-01-01T06:02:00,2025-01-01T09:49:22,1.0,car_tl_CRE
2,2_BSA_1,component,car_sa_BSA,2025-01-01T06:01:00,2025-01-01T09:58:10,1.0,car_sa_BSA
4,4_BOSP_1,component,car_rd_BOSP,2025-01-01T06:03:00,2025-01-01T10:01:30,1.0,car_rd_BOSP
4,4_BOSP_2,component,car_rd_BOSP,2025-01-01T06:03:00,2025-01-01T10:07:27,1.0,car_rd_BOSP
2,2_BSA_2,component,car_sa_BSA,2025-01-01T06:01:00,2025-01-01T10:13:10,1.0,car_sa_BSA
2,2_CSEB-NABS,component,car_sa_CSEB-NABS,2025-01-01T06:01:00,2025-01-01T10:16:30,1.0,car_sa_CSEB-NABS
4,4_RT_1,component,car_rd_RT,2025-01-01T06:03:00,2025-01-01T10:21:10,1.0,car_rd_RT
4,4_RT_2,component,car_rd_RT,2025-01-01T06:03:00,2025-01-01T10:29:07,1.0,car_rd_RT
1,1_BSA_1,component,car_rd_BSA,2025-01-01T06:00:00,2025-01-01T10:42:08,1.0,car_rd_BSA
5,5_RT_1,component,car_sa_RT,2025-01-01T06:04:00,2025-01-01T10:46:48,1.0,car_sa_RT
1,1_BSA_2,component,car_rd_BSA,2025-01-01T06:00:00,2025-01-01T10:52:16,1.0,car_rd_BSA
1,1_RAX_RD,component,car_rd_RAX_RD,2025-01-01T06:00:00,2025-01-01T10:55:36,1.0,car_rd_RAX_RD
5,5_RT_2,component,car_sa_RT,2025-01-01T06:04:00,2025-01-01T10:58:56,1.0,car_sa_RT
5,5_FT_1,component,car_sa_FT,2025-01-01T06:04:00,2025-01-01T11:02:16,1.0,car_sa_FT
4,4_CORE,component,car_rd_CORE,2025-01-01T06:03:00,2025-01-01T11:06:56,1.0,car_rd_CORE
5,5_FT_2,component,car_sa_FT,2025-01-01T06:04:00,2025-01-01T11:16:06,1.0,car_sa_FT
6,6_BOSP_1,component,car_hd_BOSP,2025-01-01T06:05:00,2025-01-01T11:26:06,1.0,car_hd_BOSP
6,6_BOSP_2,component,car_hd_BOSP,2025-01-01T06:05:00,2025-01-01T11:32:26,1.0,car_hd_BOSP
4,4_BSA_1,component,car_rd_BSA,2025-01-01T06:03:00,2025-01-01T11:37:06,1.0,car_rd_BSA
6,6_BAT,component,car_hd_BAT,2025-01-01T06:05:00,2025-01-01T11:41:46,1.0,car_hd_BAT
6,6_RT_1,component,car_hd_RT,2025-01-01T06:05:00,2025-01-01T11:51:16,1.0,car_hd_RT
