caseID,objectID,object_type,object_name,delivery_time,output_time,condition,content
1,1_BOSP_1,component,car_hd_BOSP,2025-01-01T06:00:00,2025-01-01T07:27:48,1.0,car_hd_BOSP
1,1_BOSP_2,component,car_hd_BOSP,2025-01-01T06:00:00,2025-01-01T07:35:03,1.0,car_hd_BOSP
1,1_BAT,component,car_hd_BAT,2025-01-01T06:00:00,2025-01-01T07:43:03,1.0,car_hd_BAT
2,2_BOSP_1,component,car_hd_BOSP,2025-01-01T06:01:00,2025-01-01T07:57:08,1.0,car_hd_BOSP
2,2_BOSP_2,component,car_hd_BOSP,2025-01-01T06:01:00,2025-01-01T08:06:43,1.0,car_hd_BOSP
1,1_RT_1,component,car_hd_RT,2025-01-01T06:00:00,2025-01-01T08:11:23,1.0,car_hd_RT
2,2_BAT,component,car_hd_BAT,2025-01-01T06:01:00,2025-01-01T08:16:03,1.0,car_hd_BAT
1,1_RT_2,component,car_hd_RT,2025-01-01T06:00:00,2025-01-01T08:27:41,1.0,car_hd_RT
1,1_FT_1,component,car_hd_FT,2025-01-01T06:00:00,2025-01-01T08:31:01,1.0,car_hd_FT
3,3_BOSP_1,component,car_tl_BOSP,2025-01-01T06:02:00,2025-01-01T08:34:21,1.0,car_tl_BOSP
1,1_FT_2,component,car_hd_FT,2025-01-01T06:00:00,2025-01-01T08:39:01,1.0,car_hd_FT
3,3_BOSP_2,component,car_tl_BOSP,2025-01-01T06:02:00,2025-01-01T08:47:15,1.0,car_tl_BOSP
3,3_BAT,component,car_tl_BAT,2025-01-01T06:02:00,2025-01-01T08:50:35,1.0,car_tl_BAT
2,2_RT_1,component,car_hd_RT,2025-01-01T06:01:00,2025-01-01T09:02:13,1.0,car_hd_RT
2,2_RT_2,component,car_hd_RT,2025-01-01T06:01:00,2025-01-01T09:05:33,1.0,car_hd_RT
4,4_BOSP_1,component,car_tl_BOSP,2025-01-01T06:03:00,2025-01-01T09:08:53,1.0,car_tl_BOSP
4,4_BOSP_2,component,car_tl_BOSP,2025-01-01T06:03:00,2025-01-01T09:21:41,1.0,car_tl_BOSP
4,4_BAT,component,car_tl_BAT,2025-01-01T06:03:00,2025-01-01T09:25:01,1.0,car_tl_BAT
5,5_BOSP_1,component,car_hd_BOSP,2025-01-01T06:04:00,2025-01-01T09:40:13,1.0,car_hd_BOSP
2,2_FT_1,component,car_hd_FT,2025-01-01T06:01:00,2025-01-01T09:43:33,1.0,car_hd_FT
5,5_BOSP_2,component,car_hd_BOSP,2025-01-01T06:04:00,2025-01-01T09:51:51,1.0,car_hd_BOSP
5,5_BAT,component,car_hd_BAT,2025-01-01T06:04:00,2025-01-01T09:55:11,1.0,car_hd_BAT
2,2_FT_2,component,car_hd_FT,2025-01-01T06:01:00,2025-01-01T10:03:31,1.0,car_hd_FT
6,6_BOSP_1,component,car_tl_BOSP,2025-01-01T06:05:00,2025-01-01T10:06:51,1.0,car_tl_BOSP
3,3_RT_1,component,car_tl_RT,2025-01-01T06:02:00,2025-01-01T10:20:25,1.0,car_tl_RT
3,3_RT_2,component,car_tl_RT,2025-01-01T06:02:00,2025-01-01T10:23:45,1.0,car_tl_RT
6,6_BOSP_2,component,car_tl_BOSP,2025-01-01T06:05:00,2025-01-01T10:27:05,1.0,car_tl_BOSP
6,6_BAT,component,car_tl_BAT,2025-01-01T06:05:00,2025-01-01T10:34:05,1.0,car_tl_BAT
7,7_BOSP_1,component,car_hd_BOSP,2025-01-01T06:06:00,2025-01-01T10:37:25,1.0,car_hd_BOSP
7,7_BOSP_2,component,car_hd_BOSP,2025-01-01T06:06:00,2025-01-01T10:45:43,1.0,car_hd_BOSP
3,3_FT_1,component,car_tl_FT,2025-01-01T06:02:00,2025-01-01T10:49:03,1.0,car_tl_FT
3,3_FT_2,component,car_tl_FT,2025-01-01T06:02:00,2025-01-01T10:52:23,1.0,car_tl_FT
3,3_CRE,component,car_tl_CRE,2025-01-01T06:02:00,2025-01-01T10:55:43,1.0,car_tl_CRE
7,7_BAT,component,car_hd_BAT,2025-01-01T06:06:00,2025-01-01T10:59:03,1.0,car_hd_BAT
4,4_RT_1,component,car_tl_RT,2025-01-01T06:03:00,2025-01-01T11:07:23,1.0,car_tl_RT
8,8_BOSP_1,component,car_hd_BOSP,2025-01-01T06:07:00,2025-01-01T11:10:43,1.0,car_hd_BOSP
4,4_RT_2,component,car_tl_RT,2025-01-01T06:03:00,2025-01-01T11:15:23,1.0,car_tl_RT
4,4_FT_1,component,car_tl_FT,2025-01-01T06:03:00,2025-01-01T11:18:43,1.0,car_tl_FT
8,8_BOSP_2,component,car_hd_BOSP,2025-01-01T06:07:00,2025-01-01T11:22:03,1.0,car_hd_BOSP
8,8_BAT,component,car_hd_BAT,2025-01-01T06:07:00,2025-01-01T11:30:17,1.0,car_hd_BAT
4,4_FT_2,component,car_tl_FT,2025-01-01T06:03:00,2025-01-01T11:37:47,1.0,car_tl_FT
4,4_CRE,component,car_tl_CRE,2025-01-01T06:03:00,2025-01-01T11:41:07,1.0,car_tl_CRE
5,5_RT_1,component,car_hd_RT,2025-01-01T06:04:00,2025-01-01T11:44:27,1.0,car_hd_RT
5,5_RT_2,component,car_hd_RT,2025-01-01T06:04:00,2025-01-01T11:47:47,1.0,car_hd_RT
5,5_FT_1,component,car_hd_FT,2025-01-01T06:04:00,2025-01-01T11:51:07,1.0,car_hd_FT
5,5_FT_2,component,car_hd_FT,2025-01-01T06:04:00,2025-01-01T11:54:27,1.0,car_hd_FT
6,6_RT_1,component,car_tl_RT,2025-01-01T06:05:00,2025-01-01T12:06:41,1.0,car_tl_RT
6,6_RT_2,component,car_tl_RT,2025-01-01T06:05:00,2025-01-01T12:10:01,1.0,car_tl_RT
6,6_FT_1,component,car_tl_FT,2025-01-01T06:05:00,2025-01-01T12:13:21,1.0,car_tl_FT
6,6_FT_2,component,car_tl_FT,2025-01-01T06:05:00,2025-01-01T12:16:41,1.0,car_tl_FT
6,6_CRE,component,car_tl_CRE,2025-01-01T06:05:00,2025-01-01T12:20:01,1.0,car_tl_CRE
7,7_RT_1,component,car_hd_RT,2025-01-01T06:06:00,2025-01-01T12:27:45,1.0,car_hd_RT
7,7_RT_2,component,car_hd_RT,2025-01-01T06:06:00,2025-01-01T12:31:05,1.0,car_hd_RT
7,7_FT_1,component,car_hd_FT,2025-01-01T06:06:00,2025-01-01T12:34:25,1.0,car_hd_FT
